bu,requestStorePath,R0_pct,AIS_pct,ads_CTR_pct,org_CTR_pct,ads_CABN_per_click_pct,org_CABN_per_click_pct,ads_imp,org_imp,all_impressions,ads_clicks,org_clicks,all_clicks,ads_atc,ads_bnc,ads_cabn,org_atc,org_bnc,org_cabn,all_atc,all_bnc,R0_bucket,AIS_bucket
BGM,eat/0p5,0.0000,7.8567,13.9027,4.2671,0.0000,0.0450,4438,52049,56487,617,2221,2838,0,0,0,1,0,1,1,0,0–25%,5–15%
Home,upp/bgd/xte,70.9734,6.2090,2.2851,1.5676,7.5000,8.9264,3501,52885,56386,80,829,909,1,5,6,30,44,74,31,49,70–100%,5–15%
Home,rja/z2d/de2,95.8292,43.4273,3.1369,3.2075,15.7552,15.2493,24483,31894,56377,768,1023,1791,69,52,121,94,62,156,163,114,70–100%,>40%
Home,upp/5ix/p4v,61.5545,2.9674,1.6177,1.6106,3.7037,3.4130,1669,54575,56244,27,879,906,0,1,1,13,17,30,13,18,60–70%,<5%
BGM,1mt/s84/jwa,100.4180,44.8393,4.5537,3.5985,16.0279,17.8315,25210,31013,56223,1148,1116,2264,65,119,184,60,139,199,125,258,>100%,>40%
Home,upp/6z1/oxt,88.0745,27.9227,4.9872,3.6146,6.6496,8.2707,15680,40475,56155,782,1463,2245,26,26,52,42,79,121,68,105,70–100%,25–30%
Large,j9e/m38/3yh,45.0457,29.0772,3.1191,2.9896,2.5540,5.7143,16319,39804,56123,509,1190,1699,2,11,13,17,51,68,19,62,40–50%,25–30%
CoreElectronics,4rr/km5/r39/a7g,32.3727,8.6456,2.9801,4.4205,8.3333,9.2601,4832,51058,55890,144,2257,2401,6,6,12,101,108,209,107,114,25–40%,5–15%
BGM,kyh/ga0/aim,60.1976,44.7224,4.1622,6.5499,28.2274,27.8851,24939,30825,55764,1038,2019,3057,117,176,293,199,364,563,316,540,60–70%,>40%
BGM,g9b/iph/flg,102.5080,49.5471,6.9063,5.4223,9.1053,9.6774,27511,28014,55525,1900,1519,3419,52,121,173,48,99,147,100,220,>100%,>40%
Lifestyle,osp/mba/o3t/aua,59.7109,31.4990,3.2169,3.6876,2.1352,2.3555,17470,37992,55462,562,1401,1963,8,4,12,15,18,33,23,22,50–60%,30–35%
Lifestyle,mcr/ykh/woy/job,785.0543,6.5475,2.1206,2.1032,7.7922,2.1101,3631,51825,55456,77,1090,1167,3,3,6,9,14,23,12,17,>100%,5–15%
BGM,eat/kuc,59.1555,32.5684,4.2000,4.7752,5.4161,7.2391,18024,37318,55342,757,1782,2539,21,20,41,61,68,129,82,88,50–60%,30–35%
Large,j9e/abm/k3w,52.3959,24.5015,4.7004,2.6174,7.3783,9.8811,13552,41759,55311,637,1093,1730,17,30,47,33,75,108,50,105,50–60%,15–25%
Home,b8s/5cy/vqk,57.4822,11.4267,1.6938,2.7713,5.6075,4.3478,6317,48966,55283,107,1357,1464,1,5,6,21,38,59,22,43,50–60%,5–15%
Home,h1m/hww/fgi/x5t,27.9242,16.6929,1.5613,2.5267,4.1667,8.3405,9223,46028,55251,144,1163,1307,4,2,6,35,62,97,39,64,25–40%,15–25%
BGM,abc/ulv/oog,16.2195,7.2335,1.5292,2.1854,6.5574,14.3113,3989,51157,55146,61,1118,1179,2,2,4,69,91,160,71,93,0–25%,5–15%
BGM,dgv/tkw/lel,27.8803,17.1672,2.9243,3.0479,5.4348,9.7262,9438,45539,54977,276,1388,1664,6,9,15,49,86,135,55,95,25–40%,15–25%
Home,h1m/hww/8d1/yhp,91.7469,36.7081,2.7010,2.1856,3.8603,4.2161,20141,34727,54868,544,759,1303,9,12,21,18,14,32,27,26,70–100%,35–40%
BGM,abc/gxg/wsc,109.9010,4.6582,1.7613,2.7268,6.6667,3.1557,2555,52295,54850,45,1426,1471,1,2,3,18,27,45,19,29,>100%,<5%
Lifestyle,clo/upk/fj9/kqi,194.2677,23.3378,1.5810,2.2301,4.9505,0.7479,12777,41971,54748,202,936,1138,1,9,10,3,4,7,4,13,>100%,15–25%
BGM,eat/vyv,739.6327,11.7546,0.9953,4.2281,4.6875,0.1960,6430,48272,54702,64,2041,2105,1,2,3,1,3,4,2,5,>100%,5–15%
BGM,qoc/acb/acl,78.2786,42.1295,3.9822,3.6246,16.7213,20.5420,22977,31562,54539,915,1144,2059,49,104,153,60,175,235,109,279,70–100%,>40%
BGM,1mt/d0x/zab/moe,50.4728,15.6989,2.8668,3.1466,8.1633,8.5180,8546,45891,54437,245,1444,1689,3,17,20,37,86,123,40,103,50–60%,15–25%
BGM,eat/d25,19.0477,18.2289,1.6132,4.0436,6.2500,13.4519,9918,44490,54408,160,1799,1959,4,6,10,64,178,242,68,184,0–25%,15–25%
Furniture,wwe/y7b/j3p,31.1612,29.2772,1.4541,2.2482,5.2174,7.6834,15817,38208,54025,230,859,1089,9,3,12,32,34,66,41,37,25–40%,25–30%
Home,bro/vev/clq,42.0930,26.8491,1.5247,2.3448,6.7873,7.0194,14495,39492,53987,221,926,1147,4,11,15,29,36,65,33,47,40–50%,25–30%
BGM,ypu/nvg/n7w,74.3782,1.8338,3.9474,2.8229,5.1282,4.2867,988,52888,53876,39,1493,1532,0,2,2,11,53,64,11,55,70–100%,<5%
Home,h1m/hww/slm/puw,44.8615,10.0479,3.4183,2.2559,4.3243,6.8618,5412,48450,53862,185,1093,1278,6,2,8,28,47,75,34,49,40–50%,5–15%
BGM,eat/nin,67.6249,43.1815,5.1630,5.3736,16.0133,21.6200,23223,30557,53780,1199,1642,2841,64,128,192,105,250,355,169,378,60–70%,>40%
BGM,kyh/ie7/dcl,104.6518,49.9474,4.3168,3.9887,8.7979,8.4666,26594,26650,53244,1148,1063,2211,58,43,101,38,52,90,96,95,>100%,>40%
BGM,kyh/vxo/kyv,132.2673,49.8619,4.6045,3.8709,25.4501,18.1026,26539,26686,53225,1222,1033,2255,54,257,311,45,142,187,99,399,>100%,>40%
BGM,1mt/m2b/jxk,157.8572,5.0004,1.8093,1.6229,10.4167,4.2787,2653,50403,53056,48,818,866,2,3,5,11,24,35,13,27,>100%,5–15%
BGM,abc/tdn/2tw,31.1744,8.2235,4.7685,5.6203,4.8077,9.2836,4362,48681,53043,208,2736,2944,5,5,10,91,163,254,96,168,25–40%,5–15%
Home,upp/ta2/hp5,65.2200,17.0411,3.3707,3.2046,9.5395,8.1734,9019,43906,52925,304,1407,1711,10,19,29,34,81,115,44,100,60–70%,15–25%
CoreElectronics,jek/6l2/g9h,65.6063,13.6609,3.9330,3.2648,9.1549,11.4765,7221,45638,52859,284,1490,1774,9,17,26,62,109,171,71,126,60–70%,5–15%
Furniture,wwe/q7b/96a,114.4897,28.6602,2.0945,2.3832,4.7468,2.4581,15087,37554,52641,316,895,1211,10,5,15,13,9,22,23,14,>100%,25–30%
Lifestyle,reh/ihu/6vv,61.8533,10.5445,1.7157,2.1672,10.5263,7.4656,5537,46974,52511,95,1018,1113,7,3,10,44,32,76,51,35,60–70%,5–15%
Lifestyle,reh/ihu/psb,19.9217,27.5185,1.1007,2.9753,2.5157,6.0954,14445,38047,52492,159,1132,1291,2,2,4,43,26,69,45,28,0–25%,25–30%
Large,j9e/abm/qh9/bep,40.7726,13.9361,2.8470,2.8946,18.2692,16.9985,7306,45119,52425,208,1306,1514,6,32,38,60,162,222,66,194,40–50%,5–15%
BGM,1mt/vvb/qh0,59.8351,22.4190,4.0177,3.2469,12.2881,16.0606,11748,40654,52402,472,1320,1792,16,42,58,56,156,212,72,198,50–60%,15–25%
Home,rja/z2d/ns2,76.7940,45.0609,3.6330,4.1151,18.0539,19.1851,23479,28626,52105,853,1178,2031,51,103,154,87,139,226,138,242,70–100%,>40%
BGM,abc/5lf/yfv,27.2640,30.9454,2.4584,3.2605,4.7980,9.7270,16108,35945,52053,396,1172,1568,13,6,19,77,37,114,90,43,25–40%,30–35%
Lifestyle,r18/trt,62.1918,17.2628,2.1388,2.0802,6.2500,7.5978,8977,43025,52002,192,895,1087,6,6,12,30,38,68,36,44,60–70%,15–25%
BGM,abc/ulv/4nj/buv,69.9502,41.3252,2.7967,3.3644,21.3087,19.9411,21311,30258,51569,596,1018,1614,37,90,127,66,137,203,103,227,60–70%,>40%
Furniture,wwe/q7b/zzm,59.1259,40.6168,1.7644,2.1683,5.9621,8.4465,20914,30577,51491,369,663,1032,6,16,22,31,25,56,37,41,50–60%,>40%
Home,b8s/ecr/ihr,54.0894,37.1764,1.9762,3.2700,10.3175,7.0956,19128,32324,51452,378,1057,1435,17,22,39,46,29,75,63,51,50–60%,35–40%
Lifestyle,osp/mba/erx/efe,107.4914,10.9167,1.6382,1.7435,1.0870,1.5019,5616,45828,51444,92,799,891,0,1,1,2,10,12,2,11,>100%,5–15%
BGM,hlc/20m/21y/48h,24.5838,33.0313,3.3257,3.2633,3.8938,9.6085,16989,34444,51433,565,1124,1689,5,17,22,48,60,108,53,77,0–25%,30–35%
Lifestyle,reh/plk/t1w/390,54.2073,36.2139,2.6269,3.0808,10.2669,13.8171,18539,32654,51193,487,1006,1493,31,19,50,87,52,139,118,71,50–60%,35–40%
Lifestyle,clo/qvw/tog/ggy,15.2119,24.0704,1.2270,2.6533,4.6358,8.4466,12306,38819,51125,151,1030,1181,1,6,7,28,59,87,29,65,0–25%,15–25%
BGM,1mt/s84/jwa/vrx,75.2078,48.4054,4.6383,4.3212,16.4336,18.3979,24664,26289,50953,1144,1136,2280,66,122,188,90,119,209,156,241,70–100%,>40%
BGM,ypu/asg/yhz,31.3232,19.3142,3.2334,3.7604,5.0314,8.8673,9835,41086,50921,318,1545,1863,7,9,16,54,83,137,61,92,25–40%,15–25%
Home,jra/iwp/3if,28.7886,25.6192,2.3174,2.8359,3.3113,8.1081,13032,37836,50868,302,1073,1375,7,3,10,69,18,87,76,21,25–40%,25–30%
Home,upp/i7t/rok,138.9711,6.1536,2.4928,2.1857,11.5385,5.5609,3129,47719,50848,78,1043,1121,1,8,9,25,33,58,26,41,>100%,5–15%
BGM,dgv/j6t/ey6,40.1357,19.9634,2.2777,4.4244,6.0606,8.7271,10142,40661,50803,231,1799,2030,6,8,14,73,84,157,79,92,40–50%,15–25%
CoreElectronics,4rr/x1m/wym,34.2647,4.7912,2.1426,2.3576,1.9231,2.1108,2427,48228,50655,52,1137,1189,0,1,1,5,19,24,5,20,25–40%,<5%
Home,h1m/iee/3a7/gnc,47.9168,20.9211,4.2628,3.4133,6.4302,10.3297,10580,39991,50571,451,1365,1816,12,17,29,71,70,141,83,87,40–50%,15–25%
EmergingElectronics,tyy/4mr/zmd,65.1451,34.8347,2.3210,2.5848,14.2157,13.4118,17579,32885,50464,408,850,1258,26,32,58,36,78,114,62,110,60–70%,30–35%
BGM,kyh/dki/vvp,46.5347,42.0836,3.4112,3.7848,12.7248,22.0109,21195,29169,50364,723,1104,1827,51,41,92,98,145,243,149,186,40–50%,>40%
Lifestyle,clo/qd8/fyx/rk5,52.2941,33.4115,3.1750,3.9409,4.6816,5.5261,16819,33520,50339,534,1321,1855,11,14,25,35,38,73,46,52,50–60%,30–35%
BGM,abc/ulv/ixt/i5v/1eh,65.1885,37.3725,6.0688,6.4083,2.7169,3.3185,18801,31506,50307,1141,2019,3160,5,26,31,25,42,67,30,68,60–70%,35–40%
Lifestyle,clo/qd8/lrt/y02,42.3653,27.3667,2.0203,2.3028,6.4748,8.9180,13760,36520,50280,278,841,1119,11,7,18,39,36,75,50,43,40–50%,25–30%
CoreElectronics,7dk/0aj/kcq,266.0139,1.3685,9.5930,4.1726,12.1212,6.1866,688,49585,50273,66,2069,2135,0,8,8,2,126,128,2,134,>100%,<5%
Lifestyle,reh/gie,58.5001,31.8791,2.3606,2.2830,5.0667,7.4839,15886,33946,49832,375,775,1150,5,14,19,22,36,58,27,50,50–60%,30–35%
BGM,tng/ll1/u5b,94.9425,30.0717,4.3947,3.6530,8.8415,7.8864,14927,34711,49638,656,1268,1924,29,29,58,56,44,100,85,73,70–100%,30–35%
BGM,kyh/g83/xf5,75.1040,41.0166,4.0948,3.3705,12.7251,15.7201,20343,29254,49597,833,986,1819,29,77,106,46,109,155,75,186,70–100%,>40%
BGM,abc/ppq/bb6,25.5145,39.7169,2.2033,3.3782,3.6866,7.4257,19698,29898,49596,434,1010,1444,11,5,16,42,33,75,53,38,25–40%,35–40%
BGM,dgv/j6t/nf0,28.9671,8.3723,2.6753,3.6404,9.0090,16.5154,4149,45407,49556,111,1653,1764,2,8,10,107,166,273,109,174,25–40%,5–15%
BGM,g9b/ema/yfh/ebw,34.6254,45.3533,2.8471,3.8901,7.5117,13.5932,22444,27043,49487,639,1052,1691,21,27,48,57,86,143,78,113,25–40%,>40%
Furniture,wwe/q7b/hqd,90.7098,28.1505,2.5488,2.0619,7.0423,6.5484,13928,35549,49477,355,733,1088,3,22,25,9,39,48,12,61,70–100%,25–30%
BGM,1mt/d0x/zab/auo,22.2118,8.3769,1.6687,2.5626,5.7971,7.1613,4135,45227,49362,69,1159,1228,1,3,4,46,37,83,47,40,0–25%,5–15%
BGM,1mt/s84/zb5,64.3332,45.1683,4.0625,3.7163,14.1436,19.0050,22277,27043,49320,905,1005,1910,40,88,128,71,120,191,111,208,60–70%,>40%
Lifestyle,clo/qd8/dfg,37.5633,16.7857,0.7495,1.6826,3.2258,3.4783,8272,41008,49280,62,690,752,1,1,2,18,6,24,19,7,25–40%,15–25%
BGM,kyh/9gj/ty9,31.5433,43.3493,2.7835,4.1881,16.0202,29.9314,21304,27841,49145,593,1166,1759,52,43,95,122,227,349,174,270,25–40%,>40%
BGM,kyh/5mt/uja,61.6614,42.9663,3.0592,3.4409,4.0310,4.7767,21084,27987,49071,645,963,1608,13,13,26,27,19,46,40,32,60–70%,>40%
Lifestyle,clo/qvw/vkb,28.9392,31.1611,1.3483,2.1185,2.4272,1.2587,15278,33751,49029,206,715,921,2,3,5,2,7,9,4,10,25–40%,30–35%
BGM,g9b/ema/yfh/tdo,0.0000,0.0795,2.5641,2.3883,0.0000,2.9915,39,48988,49027,1,1170,1171,0,0,0,12,23,35,12,23,0–25%,<5%
Home,h1m/hww/8d1/bkm,66.7699,26.8350,2.5080,2.1529,10.9422,12.4675,13118,35766,48884,329,770,1099,3,33,36,21,75,96,24,108,60–70%,25–30%
Lifestyle,clo/qfl/dru/tmi,200.4705,38.9114,2.1318,2.5612,4.2079,2.0997,18951,29752,48703,404,762,1166,9,8,17,11,5,16,20,13,>100%,35–40%
Lifestyle,clo/h4p/2z1,57.6034,28.7340,1.4944,1.9805,1.4354,1.6012,13986,34688,48674,209,687,896,2,1,3,6,5,11,8,6,50–60%,25–30%
BGM,1mt/m2b/weh,226.6396,18.0818,1.8956,1.1998,16.2651,7.9832,8757,39673,48430,166,476,642,2,25,27,3,35,38,5,60,>100%,15–25%
BGM,1mt/qwe/pry,129.5392,42.0079,4.7551,3.0665,7.2464,6.5116,20315,28045,48360,966,860,1826,37,33,70,24,32,56,61,65,>100%,>40%
Home,upp/ldf/mrk,25.1248,9.9446,2.4542,2.0326,3.3898,8.7006,4808,43540,48348,118,885,1003,2,2,4,26,51,77,28,53,25–40%,5–15%
BGM,g9b/ema/rhm/jrn,72.2002,48.0182,2.4594,3.2696,15.8730,14.4608,23054,24957,48011,567,816,1383,43,47,90,59,59,118,102,106,70–100%,>40%
BGM,1mt/aa4,120.8410,32.9319,1.7335,1.7645,14.9635,12.6761,15806,32190,47996,274,568,842,4,37,41,10,62,72,14,99,>100%,30–35%
Home,jra/knw/4dj,76.2028,44.2082,3.7297,4.3265,3.5398,4.2314,21208,26765,47973,791,1158,1949,19,9,28,46,3,49,65,12,70–100%,>40%
BGM,qoc/amf/eut,86.3358,47.2335,5.6202,4.8606,6.6142,7.4980,22597,25244,47841,1270,1227,2497,21,63,84,26,66,92,47,129,70–100%,>40%
BGM,kyh/pl5/sfs,77.1830,48.0950,3.2619,4.5115,17.2230,15.2057,22962,24781,47743,749,1118,1867,65,64,129,68,102,170,133,166,70–100%,>40%
CoreElectronics,6bo/ai3/59n,71.4721,30.0296,3.7643,3.5284,10.0372,9.9574,14292,33301,47593,538,1175,1713,31,23,54,67,50,117,98,73,70–100%,30–35%
Home,jra/knw/13s,58.4715,31.0347,3.0087,3.0372,2.0270,3.1124,14757,32793,47550,444,996,1440,4,5,9,17,14,31,21,19,50–60%,30–35%
CoreElectronics,4rr/km5/r39/q8s,18.6916,1.4492,5.2402,4.3602,2.7778,9.2293,687,46718,47405,36,2037,2073,0,1,1,74,114,188,74,115,0–25%,<5%
Home,rja/z2d/hhd,62.7732,44.6344,4.1608,3.4534,16.2500,24.7241,21150,26235,47385,880,906,1786,45,98,143,80,144,224,125,242,60–70%,>40%
BGM,p3t/0mo/wfi,31.4620,36.3285,3.8267,5.5281,10.3343,16.9268,17195,30137,47332,658,1666,2324,22,46,68,97,185,282,119,231,25–40%,35–40%
Home,h1m/iee/3a7/5uf,168.9768,41.6862,5.5215,4.3458,27.7319,18.3486,19723,27590,47313,1089,1199,2288,119,183,302,76,144,220,195,327,>100%,>40%
Lifestyle,u73/2uc,37.1327,34.6049,2.6253,3.2241,1.8735,3.7336,16265,30737,47002,427,991,1418,2,6,8,11,26,37,13,32,25–40%,30–35%
CoreElectronics,7dk/0aj/kuz/gyu,0.0000,5.3142,1.9624,3.0973,0.0000,4.3541,2497,44490,46987,49,1378,1427,0,0,0,8,52,60,8,52,0–25%,5–15%
BGM,eat/g6m,146.8074,27.4969,5.5190,4.4978,15.4494,12.5490,12901,34017,46918,712,1530,2242,45,65,110,86,106,192,131,171,>100%,25–30%
CoreElectronics,6bo/ai3/w65,72.6695,24.9240,4.5279,3.4371,5.1233,6.6390,11639,35059,46698,527,1205,1732,10,17,27,32,48,80,42,65,70–100%,15–25%
Lifestyle,reh/ihu/q6i,113.1080,37.6077,2.1257,2.5592,3.2172,3.3557,17547,29111,46658,373,745,1118,7,5,12,18,7,25,25,12,>100%,35–40%
BGM,d69/thr/ub2,32.7044,5.5429,0.9667,1.9651,4.0000,2.4249,2586,44068,46654,25,866,891,1,0,1,7,14,21,8,14,25–40%,5–15%
CoreElectronics,zlw/nyl/bvv/b5f,53.1991,36.4842,2.7982,3.1842,13.0526,16.8969,16975,29552,46527,475,941,1416,24,38,62,66,93,159,90,131,50–60%,35–40%
Home,rja/plv/byk,28.8070,26.6767,1.3003,2.8561,9.9379,16.1523,12382,34033,46415,161,972,1133,5,11,16,59,98,157,64,109,25–40%,25–30%
CoreElectronics,6bo/ai3/pi1,55.3414,25.4642,3.9804,2.7023,5.3191,7.0664,11808,34563,46371,470,934,1404,8,17,25,22,44,66,30,61,50–60%,25–30%
CoreElectronics,zlw,99.2467,35.4048,2.7422,2.1691,8.6860,10.0309,16374,29874,46248,449,648,1097,7,32,39,26,39,65,33,71,70–100%,35–40%
BGM,kyh/g83,62.1845,27.8339,4.0602,4.6558,16.3148,18.2053,12832,33270,46102,521,1549,2070,19,66,85,59,223,282,78,289,60–70%,25–30%
Furniture,wwe/xdf/fcg,66.9544,37.7534,2.5399,3.4115,4.7945,4.8454,17245,28433,45678,438,970,1408,14,7,21,16,31,47,30,38,60–70%,35–40%
Home,jra/ixy/5dj,61.0756,34.4938,1.9133,2.6980,8.7248,9.7744,15575,29578,45153,298,798,1096,11,15,26,41,37,78,52,52,60–70%,30–35%
CoreElectronics,6bo/ai3/1vp,130.0981,48.9252,3.5177,2.9611,3.3898,3.8576,21804,22762,44566,767,674,1441,15,11,26,11,15,26,26,26,>100%,>40%
Lifestyle,clo/qd8/fyx,39.8242,35.5155,3.2170,4.0084,2.5641,4.7951,15760,28615,44375,507,1147,1654,10,3,13,31,24,55,41,27,25–40%,35–40%
BGM,1mt/u7j/scd,12.1290,15.0101,3.7988,4.1209,2.7668,9.1377,6660,37710,44370,253,1554,1807,2,5,7,66,76,142,68,81,0–25%,15–25%
Home,upp/6z1,93.2264,14.6228,4.9213,3.6305,5.9561,6.2591,6482,37846,44328,319,1374,1693,11,8,19,40,46,86,51,54,70–100%,5–15%
BGM,dgv/tkw/b89,38.4081,11.6139,2.7232,1.8479,7.1429,7.4689,5141,39125,44266,140,723,863,2,8,10,22,32,54,24,40,25–40%,5–15%
Furniture,wwe/ur9/ysz,14.2306,17.2396,1.8890,2.3828,1.3889,4.3578,7623,36595,44218,144,872,1016,0,2,2,25,13,38,25,15,0–25%,15–25%
Home,arb/y1n/nig,55.4197,28.3359,4.2759,3.5236,8.5981,16.0538,12512,31644,44156,535,1115,1650,1,45,46,16,163,179,17,208,50–60%,25–30%
BGM,hlc/p5s/o8a,87.6786,38.8094,4.2377,4.6691,14.7994,15.5255,17061,26900,43961,723,1256,1979,22,85,107,48,147,195,70,232,70–100%,35–40%
Home,h1m/hww/cmc/cll,40.1959,24.7940,2.3228,2.6636,9.8814,13.1818,10892,33038,43930,253,880,1133,7,18,25,25,91,116,32,109,40–50%,15–25%
CoreElectronics,6bo/g0i/unb,0.0000,2.2233,2.8718,1.6652,0.0000,9.1036,975,42878,43853,28,714,742,0,0,0,1,64,65,1,64,0–25%,<5%
BGM,d69/thr/bap/9xx,45.6664,5.3189,3.8263,2.6205,8.9888,10.5991,2326,41405,43731,89,1085,1174,4,4,8,58,57,115,62,61,40–50%,5–15%
Home,h1m/hww/fgi/p2s,14.4821,7.8641,2.0158,2.0671,2.8986,8.4439,3423,40104,43527,69,829,898,1,1,2,14,56,70,15,57,0–25%,5–15%
EmergingElectronics,tyy/4mr/tp2/1h7,10.2194,19.1257,2.8122,3.1575,2.1368,9.9910,8321,35186,43507,234,1111,1345,2,3,5,25,86,111,27,89,0–25%,15–25%
BGM,g9b/cey/ufa,39.5144,38.1434,2.8165,4.1645,13.1183,16.6816,16510,26774,43284,465,1115,1580,25,36,61,65,121,186,90,157,25–40%,35–40%
Lifestyle,clo/twn/vpg,0.0000,7.9518,2.1530,1.7418,1.3514,0.5772,3437,39786,43223,74,693,767,0,1,1,3,1,4,3,2,0–25%,5–15%
CoreElectronics,6bo/jdy/nl6/zdx,198.4356,15.9491,3.2343,2.3001,6.3063,5.6490,6864,36173,43037,222,832,1054,6,8,14,24,23,47,30,31,>100%,15–25%
Home,b8s/zp2/hlx,14.4367,22.0179,1.4711,2.2620,3.5971,8.1902,9449,33466,42915,139,757,896,3,2,5,32,30,62,35,32,0–25%,15–25%
BGM,abc/egs/fhp,12.0532,6.7119,1.9097,3.0178,3.6364,8.0298,2880,40029,42909,55,1208,1263,0,2,2,55,42,97,55,44,0–25%,5–15%
BGM,hlc/ah4/9ii/nkv,44.2612,36.0623,2.3723,4.4371,19.6185,24.4043,15470,27428,42898,367,1217,1584,22,50,72,93,204,297,115,254,40–50%,35–40%
BGM,kyh/5mt/jv5,133.8425,25.7268,3.3766,2.5373,5.3763,4.0892,11017,31806,42823,372,807,1179,10,10,20,13,20,33,23,30,>100%,25–30%
BGM,dgv/id7/lt9,29.3846,28.5160,1.7128,2.7887,3.3493,14.5369,12202,30588,42790,209,853,1062,2,5,7,17,107,124,19,112,25–40%,25–30%
Lifestyle,reh/ihu/x9j,78.7158,34.4790,1.6896,2.8745,3.6145,3.7267,14737,28005,42742,249,805,1054,8,1,9,16,14,30,24,15,70–100%,30–35%
BGM,abc/uyc/pr1,46.3359,18.0988,3.9855,3.9347,11.3636,11.0465,7728,34971,42699,308,1376,1684,8,27,35,36,116,152,44,143,40–50%,15–25%
BGM,p3t/ljf,87.6230,17.5076,2.0758,2.5495,18.7097,11.7057,7467,35183,42650,155,897,1052,7,22,29,26,79,105,33,101,70–100%,15–25%
BGM,abc/5jb/raj,33.8761,14.9410,2.6702,2.3202,3.5503,8.6124,6329,36031,42360,169,836,1005,0,6,6,13,59,72,13,65,25–40%,5–15%
BGM,1mt/u7j/u1w/csi,70.0173,26.3522,4.4022,4.4324,13.0879,11.9913,11108,31044,42152,489,1376,1865,15,49,64,64,101,165,79,150,70–100%,25–30%
BGM,dgv/id7/s1s,137.0975,51.2237,4.0921,2.9688,9.3998,6.7213,21578,20547,42125,883,610,1493,7,76,83,8,33,41,15,109,>100%,>40%
BGM,g9b/cey/3ky,60.6942,40.2708,4.7074,5.0909,14.6617,19.4531,16952,25143,42095,798,1280,2078,46,71,117,82,167,249,128,238,60–70%,>40%
Home,upp/tnx/6hk,35.3500,15.7653,3.0486,3.0817,10.8911,15.0321,6626,35403,42029,202,1091,1293,4,18,22,57,107,164,61,125,25–40%,15–25%
BGM,dgv/tkw/toy,143.0079,34.9215,4.9475,3.1815,16.2534,14.2529,14674,27346,42020,726,870,1596,55,63,118,54,70,124,109,133,>100%,30–35%
BGM,hlc/ah4/wwq/zpw,58.9893,40.9202,1.7298,1.8498,18.2432,16.6302,17112,24706,41818,296,457,753,11,43,54,25,51,76,36,94,50–60%,>40%
BGM,1mt/m2b/xhh,30.7453,9.9711,1.9674,1.7564,4.8780,7.7156,4168,37633,41801,82,661,743,1,3,4,17,34,51,18,37,25–40%,5–15%
Home,upp/5ix/m83,35.4089,16.0376,1.8266,2.0934,6.5574,12.8415,6679,34967,41646,122,732,854,5,3,8,49,45,94,54,48,25–40%,15–25%
CoreElectronics,7dk/0aj/kcq/nf7/dje,125.9958,0.5402,6.6964,7.1650,33.3333,17.1912,224,41242,41466,15,2955,2970,0,5,5,8,500,508,8,505,>100%,<5%
Lifestyle,mcr/96v/ofb/dej,47.0573,10.7662,3.1215,2.1838,7.9137,9.1811,4453,36908,41361,139,806,945,4,7,11,45,29,74,49,36,40–50%,5–15%
EmergingElectronics,tyy/4mr/r6z,32.2128,2.6591,3.5487,3.9969,12.8205,14.6766,1099,40231,41330,39,1608,1647,1,4,5,49,187,236,50,191,25–40%,<5%
BGM,abc/5jb/6w5,54.2926,9.6404,2.4115,2.1574,3.1250,8.6957,3981,37314,41295,96,805,901,1,2,3,28,42,70,29,44,50–60%,5–15%
BGM,tng/clb/fe8,62.7709,12.6270,1.5017,2.0173,15.3846,9.7931,5194,35940,41134,78,725,803,8,4,12,47,24,71,55,28,60–70%,5–15%
Lifestyle,clo/upk/fj9,0.0000,24.6127,1.6698,2.1129,0.0000,1.8321,10121,31000,41121,169,655,824,0,0,0,8,4,12,8,4,0–25%,15–25%
EmergingElectronics,0pm/0o7/0it/xdm,175.1787,3.1391,6.3665,4.5216,13.4146,6.7334,1288,39743,41031,82,1797,1879,1,10,11,25,96,121,26,106,>100%,<5%
BGM,eat/ymr,108.9582,16.5560,3.9823,3.2044,3.7037,2.6484,6780,34172,40952,270,1095,1365,3,7,10,11,18,29,14,25,>100%,15–25%
BGM,abc/ulv/4nj/ugv,46.1513,12.1417,2.4758,3.2268,18.6992,19.8276,4968,35949,40917,123,1160,1283,10,13,23,55,175,230,65,188,40–50%,5–15%
BGM,ypu/asg,146.7980,19.1464,3.1426,2.4261,12.1951,8.4788,7828,33057,40885,246,802,1048,8,22,30,20,48,68,28,70,>100%,15–25%
BGM,abc/ppq/kbf,114.2248,13.3481,2.8125,2.5513,11.1111,11.8757,5440,35315,40755,153,901,1054,6,11,17,42,65,107,48,76,>100%,5–15%
Lifestyle,mcr/ykh/nvk,0.0000,8.9469,1.5646,1.1706,1.7544,1.6129,3643,37075,40718,57,434,491,0,1,1,4,3,7,4,4,0–25%,5–15%
BGM,bks/8y7,99.7061,14.8415,4.9015,5.9335,22.9730,13.7646,6039,34651,40690,296,2056,2352,20,48,68,111,172,283,131,220,70–100%,5–15%
BGM,1mt/ztf/iv8/yc3,65.4188,31.0609,3.3344,2.6676,12.4105,13.0376,12566,27890,40456,419,744,1163,16,36,52,48,49,97,64,85,60–70%,30–35%
Lifestyle,clo/qd8/zsi,8.7916,7.7555,0.9923,1.8408,3.2258,6.7251,3124,37157,40281,31,684,715,0,1,1,12,34,46,12,35,0–25%,5–15%
